Pincode,City,State
231221,Sonbhadra,Uttar Pradesh
231222,Sonbhadra,Uttar Pradesh
231223,Mirzapur,Uttar Pradesh
231224,Sonbhadra,Uttar Pradesh
231225,Sonbhadra,Uttar Pradesh
231226,Sonbhadra,Uttar Pradesh
231301,Mirzapur,Uttar Pradesh
231302,Mirzapur,Uttar Pradesh
231303,Mirzapur,Uttar Pradesh
231304,Sonbhadra,Uttar Pradesh
231305,Sonbhadra,Uttar Pradesh
231306,Mirzapur,Uttar Pradesh
231307,Sonbhadra,Uttar Pradesh
231309,Sonbhadra,Uttar Pradesh
231310,Mirzapur,Uttar Pradesh
231311,Mirzapur,Uttar Pradesh
231312,Mirzapur,Uttar Pradesh
231313,Sonbhadra,Uttar Pradesh
231314,Mirzapur,Uttar Pradesh
231501,Mirzapur,Uttar Pradesh
232101,Chandauli,Uttar Pradesh
232102,Chandauli,Uttar Pradesh
232103,Chandauli,Uttar Pradesh
232104,Chandauli,Uttar Pradesh
232105,Varanasi,Uttar Pradesh
232106,Chandauli,Uttar Pradesh
232107,Chandauli,Uttar Pradesh
232108,Chandauli,Uttar Pradesh
232109,Chandauli,Uttar Pradesh
232110,Chandauli,Uttar Pradesh
232111,Chandauli,Uttar Pradesh
232118,Chandauli,Uttar Pradesh
232120,Varanasi,Uttar Pradesh
232221,Sonbhadra,Uttar Pradesh
232325,Ghazipur,Uttar Pradesh
232326,Ghazipur,Uttar Pradesh
232327,Ghazipur,Uttar Pradesh
232328,Ghazipur,Uttar Pradesh
232329,Ghazipur,Uttar Pradesh
232330,Ghazipur,Uttar Pradesh
232331,Ghazipur,Uttar Pradesh
232332,Ghazipur,Uttar Pradesh
232333,Ghazipur,Uttar Pradesh
232336,Ghazipur,Uttar Pradesh
232338,Ghazipur,Uttar Pradesh
232339,Ghazipur,Uttar Pradesh
232340,Ghazipur,Uttar Pradesh
233001,Ghazipur,Uttar Pradesh
233002,Ghazipur,Uttar Pradesh
233221,Ghazipur,Uttar Pradesh
233222,Ghazipur,Uttar Pradesh
233223,Ghazipur,Uttar Pradesh
233224,Ghazipur,Uttar Pradesh
233225,Ghazipur,Uttar Pradesh
233226,Ghazipur,Uttar Pradesh
233227,Ghazipur,Uttar Pradesh
233228,Ghazipur,Uttar Pradesh
233229,Ghazipur,Uttar Pradesh
233230,Ghazipur,Uttar Pradesh
233231,Ghazipur,Uttar Pradesh
233232,Ghazipur,Uttar Pradesh
233233,Ghazipur,Uttar Pradesh
233234,Ghazipur,Uttar Pradesh
233235,Ghazipur,Uttar Pradesh
233236,Ghazipur,Uttar Pradesh
233300,Ghazipur,Uttar Pradesh
233301,Ghazipur,Uttar Pradesh
233302,Ghazipur,Uttar Pradesh
233303,Ghazipur,Uttar Pradesh
233304,Ghazipur,Uttar Pradesh
233305,Ghazipur,Uttar Pradesh
233306,Ghazipur,Uttar Pradesh
233307,Ghazipur,Uttar Pradesh
233308,Ghazipur,Uttar Pradesh
233310,Ghazipur,Uttar Pradesh
233311,Ghazipur,Uttar Pradesh
241001,Hardoi,Uttar Pradesh
241121,Hardoi,Uttar Pradesh
241122,Hardoi,Uttar Pradesh
241123,Hardoi,Uttar Pradesh
241124,Shahjahanpur,Uttar Pradesh
241125,Hardoi,Uttar Pradesh
241126,Hardoi,Uttar Pradesh
241127,Hardoi,Uttar Pradesh
241201,Hardoi,Uttar Pradesh
241202,Hardoi,Uttar Pradesh
241203,Hardoi,Uttar Pradesh
241204,Hardoi,Uttar Pradesh
241301,Hardoi,Uttar Pradesh
241302,Hardoi,Uttar Pradesh
241303,Hardoi,Uttar Pradesh
241304,Hardoi,Uttar Pradesh
241305,Hardoi,Uttar Pradesh
241401,Hardoi,Uttar Pradesh
241402,Hardoi,Uttar Pradesh
241403,Hardoi,Uttar Pradesh
241404,Hardoi,Uttar Pradesh
241405,Hardoi,Uttar Pradesh
241406,Hardoi,Uttar Pradesh
241407,Hardoi,Uttar Pradesh
241501,Unnao,Uttar Pradesh
241502,Unnao,Uttar Pradesh
241503,Unnao,Uttar Pradesh
241504,Unnao,Uttar Pradesh
242001,Shahjahanpur,Uttar Pradesh
242021,Budaun,Uttar Pradesh
242042,Shahjahanpur,Uttar Pradesh
242123,Shahjahanpur,Uttar Pradesh
242127,Shahjahanpur,Uttar Pradesh
242220,Shahjahanpur,Uttar Pradesh
242221,Shahjahanpur,Uttar Pradesh
242223,Shahjahanpur,Uttar Pradesh
242226,Shahjahanpur,Uttar Pradesh
242301,Shahjahanpur,Uttar Pradesh
242303,Shahjahanpur,Uttar Pradesh
242305,Shahjahanpur,Uttar Pradesh
242306,Shahjahanpur,Uttar Pradesh
242307,Shahjahanpur,Uttar Pradesh
242401,Shahjahanpur,Uttar Pradesh
242405,Shahjahanpur,Uttar Pradesh
242406,Shahjahanpur,Uttar Pradesh
242407,Shahjahanpur,Uttar Pradesh
243001,Bareilly,Uttar Pradesh
243002,Bareilly,Uttar Pradesh
243003,Bareilly,Uttar Pradesh
243004,Bareilly,Uttar Pradesh
243005,Bareilly,Uttar Pradesh
243006,Bareilly,Uttar Pradesh
243122,Bareilly,Uttar Pradesh
243123,Pilibhit,Uttar Pradesh
243126,Bareilly,Uttar Pradesh
243201,Pilibhit,Uttar Pradesh
243202,Bareilly,Uttar Pradesh
243203,Bareilly,Uttar Pradesh
243215,Bareilly,Uttar Pradesh
243301,Bareilly,Uttar Pradesh
243302,Bareilly,Uttar Pradesh
243303,Bareilly,Uttar Pradesh
243304,Bareilly,Uttar Pradesh
243401,Bareilly,Uttar Pradesh
243402,Bareilly,Uttar Pradesh
243403,Bareilly,Uttar Pradesh
243406,Bareilly,Uttar Pradesh
243407,Bareilly,Uttar Pradesh
243501,Bareilly,Uttar Pradesh
243502,Pilibhit,Uttar Pradesh
243503,Bareilly,Uttar Pradesh
243504,Bareilly,Uttar Pradesh
243505,Bareilly,Uttar Pradesh
243506,Bareilly,Uttar Pradesh
243601,Budaun,Uttar Pradesh
243621,Budaun,Uttar Pradesh
243630,Budaun,Uttar Pradesh
243631,Budaun,Uttar Pradesh
243632,Budaun,Uttar Pradesh
243633,Budaun,Uttar Pradesh
243634,Budaun,Uttar Pradesh
243635,Budaun,Uttar Pradesh
243636,Budaun,Uttar Pradesh
243637,Budaun,Uttar Pradesh
243638,Budaun,Uttar Pradesh
243639,Budaun,Uttar Pradesh
243640,Budaun,Uttar Pradesh
243641,Budaun,Uttar Pradesh
243701,Rampur,Uttar Pradesh
243702,Rampur,Uttar Pradesh
243720,Budaun,Uttar Pradesh
243722,Budaun,Uttar Pradesh
243723,Budaun,Uttar Pradesh
243724,Budaun,Uttar Pradesh
243725,Budaun,Uttar Pradesh
243726,Budaun,Uttar Pradesh
243727,Budaun,Uttar Pradesh
243751,Budaun,Uttar Pradesh
244001,Moradabad,Uttar Pradesh
244102,Moradabad,Uttar Pradesh
244103,Moradabad,Uttar Pradesh
244104,Moradabad,Uttar Pradesh
244221,Jyotiba Phule Nagar,Uttar Pradesh
244222,Jyotiba Phule Nagar,Uttar Pradesh
244223,Jyotiba Phule Nagar,Uttar Pradesh
244224,Moradabad,Uttar Pradesh
244225,Jyotiba Phule Nagar,Uttar Pradesh
244226,Moradabad,Uttar Pradesh
244227,Jyotiba Phule Nagar,Uttar Pradesh
244231,Moradabad,Uttar Pradesh
244235,Jyotiba Phule Nagar,Uttar Pradesh
244236,Jyotiba Phule Nagar,Uttar Pradesh
244241,Moradabad,Uttar Pradesh
244242,Moradabad,Uttar Pradesh
244245,Jyotiba Phule Nagar,Uttar Pradesh
244251,Jyotiba Phule Nagar,Uttar Pradesh
244255,Jyotiba Phule Nagar,Uttar Pradesh
244301,Jyotiba Phule Nagar,Uttar Pradesh
244302,Moradabad,Uttar Pradesh
244303,Jyotiba Phule Nagar,Uttar Pradesh
244304,Moradabad,Uttar Pradesh
244401,Moradabad,Uttar Pradesh
244402,Jyotiba Phule Nagar,Uttar Pradesh
244410,Moradabad,Uttar Pradesh
244411,Jyotiba Phule Nagar,Uttar Pradesh
244412,Agra,Uttar Pradesh
244413,Moradabad,Uttar Pradesh
244414,Moradabad,Uttar Pradesh
244415,Moradabad,Uttar Pradesh
244501,Moradabad,Uttar Pradesh
244504,Moradabad,Uttar Pradesh
244601,Moradabad,Uttar Pradesh
244602,Moradabad,Uttar Pradesh
244701,Rampur,Uttar Pradesh
244711,Udham Singh Nagar,Uttarakhand
244712,Nainital,Uttarakhand
244713,Nainital,Uttarakhand
244714,Udham Singh Nagar,Uttarakhand
244715,Almora,Uttarakhand
244716,Udham Singh Nagar,Uttarakhand
244717,Udham Singh Nagar,Uttarakhand
244718,Almora,Uttarakhand
244901,Rampur,Uttar Pradesh
244921,Rampur,Uttar Pradesh
244922,Rampur,Uttar Pradesh
244923,Rampur,Uttar Pradesh
244924,Rampur,Uttar Pradesh
244925,Rampur,Uttar Pradesh
244926,Moradabad,Uttar Pradesh
244927,Rampur,Uttar Pradesh
244928,Rampur,Uttar Pradesh
245101,Ghaziabad,Uttar Pradesh
245201,Ghaziabad,Uttar Pradesh
245205,Ghaziabad,Uttar Pradesh
245206,Meerut,Uttar Pradesh
245207,Ghaziabad,Uttar Pradesh
245208,Ghaziabad,Uttar Pradesh
245301,Ghaziabad,Uttar Pradesh
245304,Gautam Buddha Nagar,Uttar Pradesh
245401,Bulandshahr,Uttar Pradesh
245402,Bulandshahr,Uttar Pradesh
245403,Bulandshahr,Uttar Pradesh
245405,Bulandshahr,Uttar Pradesh
245407,Bulandshahr,Uttar Pradesh
245408,Bulandshahr,Uttar Pradesh
245409,Bulandshahr,Uttar Pradesh
245411,Bulandshahr,Uttar Pradesh
245412,Bulandshahr,Uttar Pradesh
246001,Pauri Garhwal,Uttarakhand
246113,Pauri Garhwal,Uttarakhand
246121,Pauri Garhwal,Uttarakhand
246122,Pauri Garhwal,Uttarakhand
246123,Pauri Garhwal,Uttarakhand
246124,Pauri Garhwal,Uttarakhand
246125,Pauri Garhwal,Uttarakhand
246127,Pauri Garhwal,Uttarakhand
246128,Pauri Garhwal,Uttarakhand
246129,Pauri Garhwal,Uttarakhand
246130,Pauri Garhwal,Uttarakhand
246131,Pauri Garhwal,Uttarakhand
246132,Pauri Garhwal,Uttarakhand
246135,Pauri Garhwal,Uttarakhand
246141,Rudraprayag,Uttarakhand
246142,Pauri Garhwal,Uttarakhand
246144,Pauri Garhwal,Uttarakhand
246146,Pauri Garhwal,Uttarakhand
246147,Pauri Garhwal,Uttarakhand
246148,Pauri Garhwal,Uttarakhand
246149,Pauri Garhwal,Uttarakhand
246155,Pauri Garhwal,Uttarakhand
246159,Pauri Garhwal,Uttarakhand
246161,Pauri Garhwal,Uttarakhand
246162,Pauri Garhwal,Uttarakhand
246163,Pauri Garhwal,Uttarakhand
246164,Pauri Garhwal,Uttarakhand
246165,Pauri Garhwal,Uttarakhand
246166,Pauri Garhwal,Uttarakhand
246167,Pauri Garhwal,Uttarakhand
246168,Pauri Garhwal,Uttarakhand
246169,Pauri Garhwal,Uttarakhand
246170,Pauri Garhwal,Uttarakhand
246171,Rudraprayag,Uttarakhand
246172,Pauri Garhwal,Uttarakhand
246173,Pauri Garhwal,Uttarakhand
246174,Pauri Garhwal,Uttarakhand
246175,Pauri Garhwal,Uttarakhand
246176,Pauri Garhwal,Uttarakhand
246177,Pauri Garhwal,Uttarakhand
246179,Pauri Garhwal,Uttarakhand
246185,Pauri Garhwal,Uttarakhand
246186,Tehri Garhwal,Uttarakhand
246188,Pauri Garhwal,Uttarakhand
246189,Pauri Garhwal,Uttarakhand
246191,Pauri Garhwal,Uttarakhand
246192,Pauri Garhwal,Uttarakhand
246193,Pauri Garhwal,Uttarakhand
246194,Pauri Garhwal,Uttarakhand
246275,Pauri Garhwal,Uttarakhand
246276,Pauri Garhwal,Uttarakhand
246277,Pauri Garhwal,Uttarakhand
246278,Pauri Garhwal,Uttarakhand
246279,Pauri Garhwal,Uttarakhand
246280,Pauri Garhwal,Uttarakhand
246281,Pauri Garhwal,Uttarakhand
246285,Pauri Garhwal,Uttarakhand
246401,Chamoli,Uttarakhand
246419,Rudraprayag,Uttarakhand
246421,Rudraprayag,Uttarakhand
246422,Chamoli,Uttarakhand
246423,Chamoli,Uttarakhand
246424,Chamoli,Uttarakhand
246425,Rudraprayag,Uttarakhand
246426,Chamoli,Uttarakhand
246427,Chamoli,Uttarakhand
246428,Chamoli,Uttarakhand
246429,Chamoli,Uttarakhand
246431,Chamoli,Uttarakhand
246435,Chamoli,Uttarakhand
246437,Rudraprayag,Uttarakhand
246438,Rudraprayag,Uttarakhand
246439,Rudraprayag,Uttarakhand
246440,Chamoli,Uttarakhand
246441,Chamoli,Uttarakhand
246442,Chamoli,Uttarakhand
246443,Chamoli,Uttarakhand
246444,Chamoli,Uttarakhand
246445,Rudraprayag,Uttarakhand
246446,Chamoli,Uttarakhand
246447,Chamoli,Uttarakhand
246448,Rudraprayag,Uttarakhand
246449,Chamoli,Uttarakhand
246450,Chamoli,Uttarakhand
246451,Chamoli,Uttarakhand
246452,Chamoli,Uttarakhand
246453,Chamoli,Uttarakhand
246454,Chamoli,Uttarakhand
246455,Chamoli,Uttarakhand
246456,Chamoli,Uttarakhand
246458,Chamoli,Uttarakhand
246469,Rudraprayag,Uttarakhand
246471,Rudraprayag,Uttarakhand
246472,Chamoli,Uttarakhand
246473,Chamoli,Uttarakhand
246474,Chamoli,Uttarakhand
246475,Rudraprayag,Uttarakhand
246476,Rudraprayag,Uttarakhand
246481,Chamoli,Uttarakhand
246482,Chamoli,Uttarakhand
246483,Chamoli,Uttarakhand
246486,Chamoli,Uttarakhand
246487,Chamoli,Uttarakhand
246488,Chamoli,Uttarakhand
246489,Chamoli,Uttarakhand
246495,Rudraprayag,Uttarakhand
246701,Bijnor,Uttar Pradesh
246721,Bijnor,Uttar Pradesh
246722,Bijnor,Uttar Pradesh
246723,Bijnor,Uttar Pradesh
246724,Bijnor,Uttar Pradesh
246725,Bijnor,Uttar Pradesh
246726,Bijnor,Uttar Pradesh
246727,Bijnor,Uttar Pradesh
246728,Bijnor,Uttar Pradesh
246729,Bijnor,Uttar Pradesh
246731,Bijnor,Uttar Pradesh
246732,Bijnor,Uttar Pradesh
246733,Bijnor,Uttar Pradesh
246734,Bijnor,Uttar Pradesh
246735,Bijnor,Uttar Pradesh
246736,Bijnor,Uttar Pradesh
246737,Bijnor,Uttar Pradesh
246738,Bijnor,Uttar Pradesh
246745,Bijnor,Uttar Pradesh
246746,Bijnor,Uttar Pradesh
246747,Bijnor,Uttar Pradesh
246749,Bijnor,Uttar Pradesh
246761,Bijnor,Uttar Pradesh
246762,Bijnor,Uttar Pradesh
246763,Bijnor,Uttar Pradesh
246764,Bijnor,Uttar Pradesh
246765,Bijnor,Uttar Pradesh
246768,Bijnor,Uttar Pradesh
247001,Saharanpur,Uttar Pradesh
247002,Saharanpur,Uttar Pradesh
247120,Saharanpur,Uttar Pradesh
247121,Saharanpur,Uttar Pradesh
247122,Saharanpur,Uttar Pradesh
247129,Saharanpur,Uttar Pradesh
247231,Saharanpur,Uttar Pradesh
247232,Saharanpur,Uttar Pradesh
247340,Saharanpur,Uttar Pradesh
247341,Saharanpur,Uttar Pradesh
247342,Saharanpur,Uttar Pradesh
247343,Saharanpur,Uttar Pradesh
247451,Saharanpur,Uttar Pradesh
247452,Saharanpur,Uttar Pradesh
247453,Saharanpur,Uttar Pradesh
247551,Saharanpur,Uttar Pradesh
247554,Saharanpur,Uttar Pradesh
247656,Haridwar,Uttarakhand
247661,Haridwar,Uttarakhand
247662,Haridwar,Uttarakhand
247663,Haridwar,Uttarakhand
247664,Haridwar,Uttarakhand
247665,Saharanpur,Uttar Pradesh
247666,Haridwar,Uttarakhand
247667,Haridwar,Uttarakhand
247668,Saharanpur,Uttar Pradesh
247669,Saharanpur,Uttar Pradesh
247670,Dehradun,Uttarakhand
247671,Haridwar,Uttarakhand
247769,Saharanpur,Uttar Pradesh
247771,Muzaffarnagar,Uttar Pradesh
247772,Muzaffarnagar,Uttar Pradesh
247773,Muzaffarnagar,Uttar Pradesh
247774,Muzaffarnagar,Uttar Pradesh
247775,Muzaffarnagar,Uttar Pradesh
247776,Muzaffarnagar,Uttar Pradesh
247777,Muzaffarnagar,Uttar Pradesh
247778,Muzaffarnagar,Uttar Pradesh
248001,Dehradun,Uttarakhand
248002,Dehradun,Uttarakhand
248003,Dehradun,Uttarakhand
248005,Dehradun,Uttarakhand
248006,Dehradun,Uttarakhand
248007,Dehradun,Uttarakhand
248008,Dehradun,Uttarakhand
248009,Dehradun,Uttarakhand
248010,Dehradun,Uttarakhand
248011,Dehradun,Uttarakhand
248012,Dehradun,Uttarakhand
248013,Dehradun,Uttarakhand
248014,Dehradun,Uttarakhand
248015,Dehradun,Uttarakhand
248016,Dehradun,Uttarakhand
248102,Dehradun,Uttarakhand
248110,Dehradun,Uttarakhand
248115,Dehradun,Uttarakhand
248119,Dehradun,Uttarakhand
248121,Dehradun,Uttarakhand
248122,Dehradun,Uttarakhand
248123,Dehradun,Uttarakhand
248124,Dehradun,Uttarakhand
248125,Dehradun,Uttarakhand
248126,Dehradun,Uttarakhand
248140,Dehradun,Uttarakhand
248141,Dehradun,Uttarakhand
248142,Dehradun,Uttarakhand
248143,Dehradun,Uttarakhand
248145,Dehradun,Uttarakhand
248146,Dehradun,Uttarakhand
248148,Dehradun,Uttarakhand
248152,Dehradun,Uttarakhand
248158,Almora,Uttarakhand
248159,Dehradun,Uttarakhand
248160,Dehradun,Uttarakhand
248161,Dehradun,Uttarakhand
248164,Dehradun,Uttarakhand
248165,Dehradun,Uttarakhand
248167,Dehradun,Uttarakhand
248171,Dehradun,Uttarakhand
248179,Dehradun,Uttarakhand
248195,Dehradun,Uttarakhand
248196,Dehradun,Uttarakhand
248197,Dehradun,Uttarakhand
248198,Dehradun,Uttarakhand
248199,Dehradun,Uttarakhand
248202,Dehradun,Uttarakhand
248252,Tehri Garhwal,Uttarakhand
249001,Tehri Garhwal,Uttarakhand
249103,Tehri Garhwal,Uttarakhand
249106,Tehri Garhwal,Uttarakhand
249121,Tehri Garhwal,Uttarakhand
249122,Tehri Garhwal,Uttarakhand
249123,Tehri Garhwal,Uttarakhand
249124,Tehri Garhwal,Uttarakhand
249125,Tehri Garhwal,Uttarakhand
249126,Uttarkashi,Uttarakhand
249127,Tehri Garhwal,Uttarakhand
249128,Tehri Garhwal,Uttarakhand
249130,Tehri Garhwal,Uttarakhand
249131,Tehri Garhwal,Uttarakhand
249132,Tehri Garhwal,Uttarakhand
249134,Uttarkashi,Uttarakhand
249135,Tehri Garhwal,Uttarakhand
249137,Tehri Garhwal,Uttarakhand
249141,Tehri Garhwal,Uttarakhand
249142,Tehri Garhwal,Uttarakhand
249145,Tehri Garhwal,Uttarakhand
249146,Tehri Garhwal,Uttarakhand
249147,Tehri Garhwal,Uttarakhand
249151,Uttarkashi,Uttarakhand
249152,Uttarkashi,Uttarakhand
249155,Tehri Garhwal,Uttarakhand
249156,Tehri Garhwal,Uttarakhand
249161,Tehri Garhwal,Uttarakhand
249162,Tehri Garhwal,Uttarakhand
249165,Uttarkashi,Uttarakhand
249171,Uttarkashi,Uttarakhand
249175,Tehri Garhwal,Uttarakhand
249180,Tehri Garhwal,Uttarakhand
249181,Tehri Garhwal,Uttarakhand
249185,Uttarkashi,Uttarakhand
249186,Tehri Garhwal,Uttarakhand
249191,Uttarkashi,Uttarakhand
249192,Tehri Garhwal,Uttarakhand
249193,Uttarkashi,Uttarakhand
249194,Uttarkashi,Uttarakhand
249195,Uttarkashi,Uttarakhand
249196,Uttarkashi,Uttarakhand
249199,Tehri Garhwal,Uttarakhand
249201,Dehradun,Uttarakhand
249202,Dehradun,Uttarakhand
249203,Dehradun,Uttarakhand
249204,Dehradun,Uttarakhand
249205,Dehradun,Uttarakhand
249301,Pauri Garhwal,Uttarakhand
249302,Pauri Garhwal,Uttarakhand
249304,Pauri Garhwal,Uttarakhand
249306,Pauri Garhwal,Uttarakhand
249401,Haridwar,Uttarakhand
249402,Haridwar,Uttarakhand
249403,Haridwar,Uttarakhand
249404,Haridwar,Uttarakhand
249405,Haridwar,Uttarakhand
249407,Haridwar,Uttarakhand
249408,Haridwar,Uttarakhand
249410,Haridwar,Uttarakhand
249411,Haridwar,Uttarakhand
250001,Meerut,Uttar Pradesh
250002,Meerut,Uttar Pradesh
250003,Meerut,Uttar Pradesh
250004,Meerut,Uttar Pradesh
250005,Meerut,Uttar Pradesh
250101,Bagpat,Uttar Pradesh
250103,Meerut,Uttar Pradesh
250104,Meerut,Uttar Pradesh
250106,Meerut,Uttar Pradesh
250110,Meerut,Uttar Pradesh
250205,Meerut,Uttar Pradesh
250221,Meerut,Uttar Pradesh
250222,Meerut,Uttar Pradesh
250223,Bagpat,Uttar Pradesh
250341,Meerut,Uttar Pradesh
250342,Bagpat,Uttar Pradesh
250344,Meerut,Uttar Pradesh
250345,Meerut,Uttar Pradesh
250401,Meerut,Uttar Pradesh
250402,Meerut,Uttar Pradesh
250404,Meerut,Uttar Pradesh
250406,Meerut,Uttar Pradesh
250501,Meerut,Uttar Pradesh
250502,Meerut,Uttar Pradesh
250515,Bagpat,Uttar Pradesh
250601,Bagpat,Uttar Pradesh
250602,Bagpat,Uttar Pradesh
250606,Meerut,Uttar Pradesh
250609,Bagpat,Uttar Pradesh
250611,Bagpat,Uttar Pradesh
250615,Meerut,Uttar Pradesh
250617,Meerut,Uttar Pradesh
250619,Meerut,Uttar Pradesh
250620,Bagpat,Uttar Pradesh
250621,Bagpat,Uttar Pradesh
250622,Meerut,Uttar Pradesh
250623,Bagpat,Uttar Pradesh
250625,Bagpat,Uttar Pradesh
250626,Meerut,Uttar Pradesh
250645,Bagpat,Uttar Pradesh
251001,Muzaffarnagar,Uttar Pradesh
251002,Muzaffarnagar,Uttar Pradesh
251003,Muzaffarnagar,Uttar Pradesh
251201,Muzaffarnagar,Uttar Pradesh
251202,Muzaffarnagar,Uttar Pradesh
251203,Muzaffarnagar,Uttar Pradesh
251301,Muzaffarnagar,Uttar Pradesh
251305,Muzaffarnagar,Uttar Pradesh
251306,Muzaffarnagar,Uttar Pradesh
251307,Muzaffarnagar,Uttar Pradesh
251308,Muzaffarnagar,Uttar Pradesh
251309,Muzaffarnagar,Uttar Pradesh
251310,Muzaffarnagar,Uttar Pradesh
251311,Muzaffarnagar,Uttar Pradesh
251314,Muzaffarnagar,Uttar Pradesh
251315,Muzaffarnagar,Uttar Pradesh
251316,Muzaffarnagar,Uttar Pradesh
251318,Muzaffarnagar,Uttar Pradesh
251319,Muzaffarnagar,Uttar Pradesh
251320,Muzaffarnagar,Uttar Pradesh
251327,Muzaffarnagar,Uttar Pradesh
254716,Udham Singh Nagar,Uttarakhand
261001,Sitapur,Uttar Pradesh
261121,Sitapur,Uttar Pradesh
261125,Sitapur,Uttar Pradesh
261131,Sitapur,Uttar Pradesh
261135,Sitapur,Uttar Pradesh
261136,Sitapur,Uttar Pradesh
261141,Sitapur,Uttar Pradesh
261145,Sitapur,Uttar Pradesh
261151,Sitapur,Uttar Pradesh
261201,Sitapur,Uttar Pradesh
261202,Sitapur,Uttar Pradesh
261203,Sitapur,Uttar Pradesh
261204,Sitapur,Uttar Pradesh
261205,Sitapur,Uttar Pradesh
261206,Sitapur,Uttar Pradesh
261207,Sitapur,Uttar Pradesh
261208,Sitapur,Uttar Pradesh
261301,Sitapur,Uttar Pradesh
261302,Sitapur,Uttar Pradesh
261303,Sitapur,Uttar Pradesh
261401,Sitapur,Uttar Pradesh
261402,Sitapur,Uttar Pradesh
261403,Sitapur,Uttar Pradesh
261404,Sitapur,Uttar Pradesh
261405,Sitapur,Uttar Pradesh
261501,Kheri,Uttar Pradesh
261502,Kheri,Uttar Pradesh
261505,Kheri,Uttar Pradesh
261506,Kheri,Uttar Pradesh
262001,Bareilly,Uttar Pradesh
262121,Bareilly,Uttar Pradesh
262122,Pilibhit,Uttar Pradesh
262123,Udham Singh Nagar,Uttarakhand
262124,Pilibhit,Uttar Pradesh
262201,Pilibhit,Uttar Pradesh
262202,Bareilly,Uttar Pradesh
262203,Bareilly,Uttar Pradesh
262302,Pilibhit,Uttar Pradesh
262305,Pilibhit,Uttar Pradesh
262308,Nainital,Uttarakhand
262309,Champawat,Uttarakhand
262310,Nainital,Uttarakhand
262311,Udham Singh Nagar,Uttarakhand
262312,Udham Singh Nagar,Uttarakhand
262401,Udham Singh Nagar,Uttarakhand
262402,Nainital,Uttarakhand
262403,Udham Singh Nagar,Uttarakhand
262404,Nainital,Uttarakhand
262405,Nainital,Uttarakhand
262406,Pilibhit,Uttar Pradesh
262407,Bareilly,Uttar Pradesh
262410,Bareilly,Uttar Pradesh
262501,Pithoragarh,Uttarakhand
262502,Pithoragarh,Uttarakhand
262519,Pithoragarh,Uttarakhand
262520,Pithoragarh,Uttarakhand
262521,Pithoragarh,Uttarakhand
262522,Pithoragarh,Uttarakhand
262523,Pithoragarh,Uttarakhand
262524,Champawat,Uttarakhand
262525,Champawat,Uttarakhand
262526,Pithoragarh,Uttarakhand
262527,Champawat,Uttarakhand
262528,Champawat,Uttarakhand
262529,Champawat,Uttarakhand
262530,Pithoragarh,Uttarakhand
262531,Pithoragarh,Uttarakhand
262532,Pithoragarh,Uttarakhand
262533,Pithoragarh,Uttarakhand
262534,Pithoragarh,Uttarakhand
262540,Pithoragarh,Uttarakhand
262541,Pithoragarh,Uttarakhand
262542,Pithoragarh,Uttarakhand
262543,Pithoragarh,Uttarakhand
262544,Pithoragarh,Uttarakhand
262545,Pithoragarh,Uttarakhand
262546,Pithoragarh,Uttarakhand
262547,Pithoragarh,Uttarakhand
262550,Pithoragarh,Uttarakhand
262551,Pithoragarh,Uttarakhand
262552,Pithoragarh,Uttarakhand
262553,Champawat,Uttarakhand
262554,Pithoragarh,Uttarakhand
262555,Pithoragarh,Uttarakhand
262561,Pithoragarh,Uttarakhand
262571,Pithoragarh,Uttarakhand
262572,Pithoragarh,Uttarakhand
262573,Pithoragarh,Uttarakhand
262574,Pithoragarh,Uttarakhand
262575,Pithoragarh,Uttarakhand
262576,Pithoragarh,Uttarakhand
262580,Pithoragarh,Uttarakhand
262701,Kheri,Uttar Pradesh
262702,Kheri,Uttar Pradesh
262721,Kheri,Uttar Pradesh
262722,Kheri,Uttar Pradesh
262723,Kheri,Uttar Pradesh
262724,Kheri,Uttar Pradesh
262725,Kheri,Uttar Pradesh
262726,Kheri,Uttar Pradesh
262727,Kheri,Uttar Pradesh
262728,Kheri,Uttar Pradesh
262801,Kheri,Uttar Pradesh
262802,Kheri,Uttar Pradesh
262803,Kheri,Uttar Pradesh
262804,Kheri,Uttar Pradesh
262805,Kheri,Uttar Pradesh
262901,Kheri,Uttar Pradesh
262902,Kheri,Uttar Pradesh
262903,Kheri,Uttar Pradesh
262904,Kheri,Uttar Pradesh
262905,Kheri,Uttar Pradesh
262906,Kheri,Uttar Pradesh
262907,Kheri,Uttar Pradesh
262908,Kheri,Uttar Pradesh
263001,Nainital,Uttarakhand
263002,Nainital,Uttarakhand
263126,Nainital,Uttarakhand
263127,Nainital,Uttarakhand
263128,Nainital,Uttarakhand
263129,Nainital,Uttarakhand
263131,Nainital,Uttarakhand
263132,Nainital,Uttarakhand
263134,Nainital,Uttarakhand
263135,Nainital,Uttarakhand
263136,Nainital,Uttarakhand
263137,Nainital,Uttarakhand
263138,Nainital,Uttarakhand
263139,Nainital,Uttarakhand
263140,Nainital,Uttarakhand
263141,Nainital,Uttarakhand
263143,Nainital,Uttarakhand
263144,Nainital,Uttarakhand
263145,Udham Singh Nagar,Uttarakhand
263148,Udham Singh Nagar,Uttarakhand
263149,Udham Singh Nagar,Uttarakhand
263150,Udham Singh Nagar,Uttarakhand
